concurso,acertos,loss
3089,10,0.6702145934104919
3090,10,0.6531178951263428
3091,9,0.6704552173614502
3092,9,0.6730572581291199
3093,9,0.6763343214988708
3094,10,0.6770746111869812
3095,8,0.6789063215255737
3096,12,0.6446309089660645
3097,8,0.6868480443954468
3098,10,0.6593454480171204
3099,11,0.6601608395576477
3100,10,0.6618785262107849
3101,11,0.6614977121353149
3102,7,0.6989347338676453
3103,8,0.666921079158783
3104,7,0.683103084564209
3105,10,0.647196888923645
3106,9,0.674559473991394
3107,9,0.6667677164077759
3108,9,0.6818698644638062
3109,9,0.6820067763328552
3110,9,0.6857235431671143
3111,11,0.6760562658309937
3112,8,0.6924346089363098
3113,10,0.661327064037323
3114,9,0.6728336215019226
3115,7,0.6949989199638367
3116,9,0.6896970272064209
3117,8,0.6760939955711365
3118,9,0.6704444885253906
3119,10,0.6715267300605774
3120,8,0.6786161661148071
3121,9,0.6689377427101135
3122,7,0.6943121552467346
3123,8,0.6752728223800659
3124,8,0.6867629289627075
3125,8,0.6813948750495911
3126,10,0.6712596416473389
3127,9,0.6836919188499451
3128,7,0.6905975341796875
3129,9,0.674582302570343
3130,9,0.675147294998169
3131,8,0.6815078258514404
3132,7,0.671857476234436
3133,12,0.6471871733665466
3134,9,0.6687772870063782
3135,9,0.6779487729072571
3136,11,0.6557663679122925
3137,9,0.6771021485328674
3138,11,0.6559176445007324
3139,8,0.6735161542892456
3140,8,0.6865108609199524
3141,9,0.6845019459724426
3142,9,0.6708153486251831
3143,10,0.6819195747375488
3144,11,0.6656675934791565
3145,8,0.6838792562484741
3146,8,0.6861293315887451
3147,9,0.6720431447029114
3148,8,0.6838648319244385
3149,8,0.6740842461585999
3150,9,0.674784779548645
3151,9,0.6688682436943054
3152,10,0.6634843349456787
3153,11,0.6662319898605347
3154,9,0.6709998846054077
3155,10,0.6775351166725159
3156,11,0.6521911025047302
3157,8,0.6711324453353882
3158,10,0.6713557243347168
3159,8,0.6835662722587585
3160,9,0.6714804172515869
3161,10,0.6714240312576294
3162,8,0.6875092387199402
3163,12,0.6524165272712708
3164,10,0.668241024017334
3165,8,0.6856482028961182
3166,9,0.6675103902816772
3167,10,0.6697019934654236
3168,7,0.7035832405090332
3169,10,0.660335898399353
3170,9,0.6750709414482117
3171,9,0.6715472340583801
3172,10,0.6691990494728088
3173,11,0.6584859490394592
3174,8,0.6814422011375427
3175,11,0.6530988216400146
3176,9,0.6771025657653809
3177,10,0.6848032474517822
3178,7,0.6866047382354736
3179,9,0.6747047305107117
3180,7,0.6945893168449402
3181,10,0.6703636646270752
3182,8,0.6826983690261841
3183,9,0.6689053177833557
3184,9,0.6604470610618591
3185,8,0.670147180557251
3186,8,0.6822965741157532
3187,10,0.6736769080162048
3188,8,0.6738321781158447
3189,7,0.6902934312820435
3190,7,0.6764114499092102
3191,11,0.6568348407745361
3192,8,0.668742835521698
3193,11,0.6560284495353699
3194,9,0.6756758093833923
3195,9,0.6679518222808838
3196,9,0.6859254240989685
3197,11,0.6592398881912231
3198,10,0.6674331426620483
3199,8,0.6720006465911865
3200,7,0.6804961562156677
3201,9,0.6720589995384216
3202,10,0.6535786390304565
3203,7,0.6891067624092102
3204,10,0.6782678365707397
3205,8,0.7024977803230286
3206,10,0.6624963283538818
3207,8,0.6806548833847046
3208,8,0.6789095997810364
3209,10,0.669379711151123
3210,9,0.6771453619003296
3211,9,0.6765382885932922
3212,8,0.6775461435317993
3213,9,0.6746855974197388
3214,8,0.6983280181884766
3215,9,0.6645277142524719
3216,10,0.6772723197937012
3217,10,0.6747806072235107
3218,9,0.6754469275474548
3219,10,0.6774517297744751
3220,9,0.6806367635726929
3221,9,0.6764746904373169
3222,10,0.6681178212165833
3223,10,0.6679578423500061
3224,12,0.660491406917572
3225,8,0.6701205372810364
3226,11,0.6634238958358765
3227,8,0.677264928817749
3228,10,0.6615509986877441
3229,9,0.6802703738212585
3230,9,0.6727441549301147
3231,9,0.6616840958595276
3232,8,0.6915504336357117
3233,6,0.7002017498016357
3234,8,0.6845670938491821
3235,8,0.6787265539169312
3236,8,0.6889658570289612
3237,8,0.6850602030754089
3238,9,0.6909319162368774
3239,9,0.6817558407783508
3240,9,0.6749248504638672
3241,11,0.6581454277038574
3242,10,0.6653338074684143
3243,10,0.6660978198051453
3244,10,0.6674373149871826
3245,9,0.6767295002937317
3246,8,0.6825300455093384
3247,10,0.660410463809967
3248,11,0.6708325147628784
3249,9,0.6726322770118713
3250,9,0.6778000593185425
3251,8,0.6759385466575623
3252,9,0.6774621605873108
3253,9,0.6892522573471069
3254,10,0.6582485437393188
3255,8,0.6910384297370911
3256,8,0.6806831359863281
3257,8,0.6634976267814636
3258,11,0.6630523204803467
3259,6,0.6920107007026672
3260,9,0.6737578511238098
3261,11,0.6636789441108704
3262,7,0.6885174512863159
3263,10,0.670562207698822
3264,8,0.6820088028907776
3265,9,0.6699230670928955
3266,10,0.6712886095046997
3267,9,0.6600712537765503
3268,8,0.6830800771713257
3269,9,0.6697229146957397
3270,10,0.673534631729126
3271,11,0.6753623485565186
3272,9,0.6735798716545105
3273,10,0.6717681884765625
3274,10,0.6739796996116638
3275,8,0.67735755443573
3276,10,0.6647205352783203
3277,9,0.6783250570297241
3278,9,0.6769825220108032
3279,9,0.6611812114715576
3280,7,0.7063154578208923
3281,8,0.6822898983955383
3282,5,0.6960461139678955
3283,9,0.6799465417861938
3284,8,0.6786466836929321
3285,11,0.6727867722511292
3286,9,0.6672627329826355
3287,11,0.6697413921356201
3288,9,0.6724825501441956
3289,8,0.6809975504875183
3290,11,0.6679463982582092
3291,9,0.6737532019615173
3292,9,0.6666373610496521
3293,9,0.6658824682235718
3294,10,0.6648379564285278
3295,9,0.668719470500946
3296,8,0.6700682640075684
3297,10,0.6691575646400452
3298,10,0.65973961353302
3299,11,0.6774370670318604
3300,9,0.6624913811683655
3301,11,0.6622584462165833
3302,9,0.6809024810791016
3303,9,0.6675945520401001
3304,6,0.6911656856536865
3305,9,0.675467312335968
3306,8,0.6747389435768127
3307,9,0.6725435853004456
3308,7,0.6781743764877319
3309,9,0.6661466956138611
3310,11,0.6674491763114929
3311,9,0.6742943525314331
3312,9,0.6719329357147217
3313,9,0.6744537949562073
3314,9,0.6815394759178162
3315,8,0.6756902933120728
3316,11,0.6625159978866577
3317,11,0.6552698016166687
3318,8,0.6798132061958313
3319,10,0.6762986779212952
3320,8,0.6691821217536926
3321,8,0.6891488432884216
3322,9,0.6804125905036926
3323,10,0.6662937998771667
3324,12,0.6592594385147095
3325,8,0.672955334186554
3326,7,0.6799436807632446
3327,8,0.6840676069259644
3328,9,0.678825855255127
3329,9,0.673505425453186
3330,8,0.6756840348243713
3331,7,0.6878774166107178
3332,11,0.6666467189788818
3333,9,0.6791929006576538
3334,9,0.6712916493415833
3335,9,0.6735536456108093
3336,9,0.6758177280426025
3337,9,0.6747816205024719
3338,8,0.6746569871902466
3339,8,0.6793216466903687
3340,9,0.6731544733047485
3341,8,0.6755459308624268
3342,8,0.6757684946060181
3343,10,0.668397843837738
3344,8,0.6817399859428406
3345,8,0.6748602390289307
3346,11,0.6731142997741699
3347,9,0.664753794670105
3348,9,0.671901524066925
3349,8,0.6792855262756348
3350,8,0.6867466568946838
3351,9,0.6755799651145935
3352,9,0.6779046058654785
3353,9,0.6734068989753723
3354,10,0.6633038520812988
3355,10,0.6832754015922546
3356,11,0.6537823677062988
3357,10,0.6661443114280701
3358,10,0.6674379706382751
3359,9,0.6731553673744202
3360,9,0.6714476943016052
3361,10,0.6735473871231079
3362,8,0.6789392828941345
3363,10,0.6622458696365356
3364,10,0.6642976403236389
3365,8,0.680428683757782
3366,10,0.6636485457420349
3367,10,0.6670962572097778
3368,11,0.657314121723175
3369,8,0.6794226169586182
3370,8,0.6900227069854736
3371,9,0.6662110686302185
3372,9,0.6768174171447754
3373,9,0.6721808910369873
3374,9,0.6819705367088318
3375,8,0.6720767021179199
3376,10,0.6731021404266357
3377,9,0.6796320080757141
3378,9,0.6752495765686035
3379,9,0.6851847171783447
3380,8,0.6772280335426331
3381,9,0.6789132952690125
3382,10,0.6593911647796631
3383,8,0.687936544418335
3384,11,0.6607510447502136
3385,9,0.6818888783454895
3386,8,0.6764156818389893
3387,9,0.6958034038543701
3388,8,0.6768564581871033
3389,9,0.681352972984314
3390,8,0.6740142703056335
3391,10,0.6648309826850891
3392,10,0.6604453325271606
3393,8,0.6788210868835449
3394,8,0.6838737726211548
3395,8,0.6820574402809143
3396,8,0.671568751335144
3397,8,0.6823428273200989
3398,8,0.6785550117492676
3399,8,0.679629385471344
3400,8,0.6975829601287842
3401,12,0.6475310325622559
3402,9,0.6782193183898926
3403,8,0.6945950984954834
3404,10,0.6759875416755676
3405,10,0.6677164435386658
3406,9,0.6866512894630432
3407,12,0.6548480987548828
3408,8,0.6760834455490112
3409,9,0.6787603497505188
3410,11,0.6617485880851746
3411,9,0.6927316188812256
3412,9,0.6761482357978821
3413,9,0.6712883710861206
3414,9,0.6680067181587219
3415,9,0.6712063550949097
3416,9,0.6679586172103882
3417,8,0.6852558851242065
3418,10,0.6651243567466736
3419,8,0.6845904588699341
3420,9,0.6790893077850342
3421,9,0.6845176219940186
3422,10,0.6701276898384094
3423,10,0.6807729601860046
3424,8,0.6803522706031799
3425,8,0.6785997152328491
3426,11,0.6626308560371399
3427,9,0.6732466220855713
3428,7,0.6838861703872681
3429,7,0.6947181224822998
3430,8,0.6851382255554199
3431,8,0.6875707507133484
3432,8,0.6908842325210571
3433,6,0.692451000213623
3434,11,0.664511501789093
3435,11,0.6659998893737793
3436,10,0.656527042388916
3437,7,0.6872466802597046
3438,10,0.6760842800140381
3439,8,0.6875120401382446
3440,9,0.6693623065948486
3441,8,0.6806939840316772
3442,10,0.6564658284187317
3443,9,0.6748346090316772
3444,10,0.666029691696167
3445,9,0.6823188066482544
3446,10,0.6714508533477783
3447,9,0.6760085225105286
3448,8,0.6792829036712646
3449,10,0.6645657420158386
3450,10,0.6708694696426392
3451,8,0.6747931838035583
3452,8,0.6767375469207764
3453,11,0.6667540073394775
3454,9,0.6787997484207153
3455,9,0.6668058037757874
3456,11,0.6545825004577637
3457,8,0.677898108959198
3458,10,0.6720638275146484
3459,9,0.6672358512878418
3460,7,0.6824242472648621
3461,11,0.6664041876792908
3462,8,0.6786972284317017
3463,10,0.6619744896888733
3464,9,0.6722683906555176
3465,7,0.678734540939331
3466,6,0.694369375705719
3467,11,0.6692220568656921
3468,9,0.6733372211456299
3469,8,0.6872594952583313
3470,9,0.6689736247062683
3471,8,0.6741269826889038
3472,8,0.6819507479667664
3473,9,0.6753520965576172
3474,9,0.6641448736190796
3475,8,0.680263876914978
3476,9,0.6772761344909668
3477,9,0.6785739064216614
3478,8,0.6758854389190674
3479,8,0.6880382299423218
3480,10,0.677798867225647
3481,11,0.6667736768722534
3482,10,0.6770960092544556
3483,10,0.6720213294029236
3484,11,0.6590211391448975
3485,8,0.675828754901886
3486,7,0.6866065263748169
3487,11,0.6641185283660889
3488,9,0.6745683550834656
3489,8,0.6812372803688049
3490,10,0.6704148054122925
3491,8,0.6825799345970154
3492,9,0.6745225787162781
3493,10,0.6656527519226074
3494,9,0.6735997200012207
3495,9,0.6813784837722778
3496,12,0.654035747051239
3497,8,0.6911647915840149
3498,8,0.667483925819397
3499,8,0.6788532137870789
3500,9,0.6739194393157959
3501,7,0.6871778964996338
3502,10,0.6644580364227295
3503,9,0.6714242696762085
3504,8,0.6766369342803955
3505,11,0.6635722517967224
3506,9,0.6689298748970032
3507,10,0.675589919090271
3508,11,0.6692374348640442
3509,10,0.6802223920822144
3510,8,0.6878953576087952
3511,11,0.667946457862854
3512,9,0.6752954125404358
3513,9,0.6759771704673767
3514,9,0.6770891547203064
3515,10,0.6641407012939453
3516,9,0.6779217720031738
3517,10,0.6653392910957336
3518,7,0.680879533290863
3519,8,0.6843612790107727
3520,8,0.6833018660545349
3521,10,0.6707268357276917
3522,8,0.6741763353347778
3523,8,0.6754698157310486
3524,9,0.6792182326316833
3525,8,0.684052050113678
3526,9,0.6792147755622864
3527,6,0.679313063621521
3528,9,0.6759223341941833
3529,10,0.6706311702728271
3530,8,0.6802210807800293
3531,10,0.6677062511444092
3532,11,0.6647716760635376
3533,10,0.6727900505065918
3534,9,0.6756859421730042
3535,10,0.6739155650138855
3536,11,0.6619714498519897
3537,8,0.6767536401748657
3538,8,0.6829381585121155
3539,8,0.6758237481117249
3540,7,0.6780403256416321
3541,9,0.6705541014671326
3542,10,0.6723809242248535
3543,10,0.6718716621398926
3544,10,0.6652161478996277
3545,9,0.6728215217590332
3546,8,0.6740910410881042
3547,8,0.6783013939857483
3548,9,0.6748141646385193
3549,10,0.6746866106987
3550,9,0.6657818555831909
3551,9,0.6726828813552856
3552,8,0.6793111562728882
3553,10,0.6734245419502258
3554,10,0.6736085414886475
3555,7,0.6873428821563721
3556,8,0.6775183081626892
3557,11,0.6661538481712341
3558,9,0.6719358563423157
3559,10,0.6724700927734375
3560,9,0.6808515787124634
3561,11,0.666018009185791
3562,9,0.6692241430282593
3563,9,0.6733837723731995
3564,8,0.674693763256073
3565,11,0.6653769016265869
3566,10,0.6676687598228455
3567,9,0.6725841760635376
3568,8,0.6793400049209595
3569,10,0.6717648506164551
3570,10,0.6640927195549011
3571,8,0.6760984659194946
3572,10,0.6669743061065674
3573,9,0.6676287651062012
3574,8,0.6751248836517334
3575,7,0.6807871460914612
3576,7,0.6809102892875671
3577,8,0.6817529201507568
3578,9,0.6663439273834229
3579,9,0.6799739003181458
3580,9,0.6742327213287354
3581,7,0.6834180951118469
3582,11,0.66643226146698
3583,9,0.6761102080345154
3584,7,0.6835363507270813
3585,11,0.6607128977775574
3586,9,0.675154447555542
3587,8,0.6869993805885315
3588,10,0.6617573499679565
3589,10,0.674224853515625
3590,11,0.6627833843231201
3591,9,0.6725268363952637
3592,9,0.6702876091003418
3593,8,0.6785597205162048
3594,10,0.6598251461982727
3595,9,0.6735175848007202
3596,12,0.6531129479408264
3597,7,0.6898247003555298
3598,9,0.6754879951477051
3599,8,0.6743524074554443
3600,7,0.6817263960838318
3601,8,0.6757572293281555
3602,10,0.6733713746070862
3603,10,0.6743913292884827
3604,10,0.6605588793754578
3605,9,0.6749012470245361
3606,8,0.6829678416252136
3607,7,0.6907526254653931
3608,9,0.6748310327529907
3609,9,0.6693668961524963
3610,9,0.6647735834121704
3611,8,0.6763047575950623
3612,9,0.6742660999298096
3613,8,0.6792362332344055
3614,8,0.6810289025306702
3615,9,0.6794087290763855
3616,12,0.6625192165374756
3617,10,0.6668080687522888
3618,10,0.6718631982803345
3619,11,0.6638596057891846
3620,10,0.6696056127548218
3621,9,0.6779526472091675
3622,10,0.6701774597167969
3623,9,0.6801232695579529
3624,8,0.6756516098976135
3625,9,0.6730825304985046
3626,9,0.6774194240570068
3627,10,0.6698071360588074
3628,10,0.6637843251228333
3629,9,0.6756836771965027
3630,8,0.6794747710227966
3631,10,0.6678692698478699
3632,9,0.6659243702888489
3633,7,0.6869724988937378
3634,9,0.6638835072517395
3635,9,0.6735963225364685
3636,9,0.6695182919502258
3637,11,0.6668344736099243
3638,10,0.6683319807052612
3639,9,0.6714711785316467
3640,10,0.6711074113845825
3641,10,0.6646194458007812
3642,8,0.6779186725616455
3643,10,0.661592423915863
3644,9,0.6755012273788452
3645,8,0.6739275455474854
3646,11,0.6680650115013123
3647,10,0.673869788646698
3648,9,0.6734768152236938
3649,11,0.665976881980896
3650,7,0.6840725541114807
3651,10,0.6719048023223877
3652,10,0.6777163147926331
3653,11,0.658820629119873
3654,11,0.6702147722244263
3655,10,0.6691194772720337
3656,10,0.6744835376739502
3657,8,0.6805583238601685
3658,7,0.6827744245529175
3659,8,0.6765060424804688
3660,9,0.6790204644203186
3661,10,0.6632423996925354
3662,9,0.6706076860427856
3663,11,0.6692914366722107
3664,10,0.6712867021560669
3665,9,0.6704821586608887
3666,10,0.665819525718689
3667,8,0.6811282634735107
3668,9,0.6850123405456543
3669,9,0.6798458099365234
3670,8,0.6784805059432983
3671,8,0.6658161878585815
3672,9,0.667548656463623
3673,9,0.6705842614173889
3674,8,0.6810256242752075
3675,10,0.6755965948104858
3676,7,0.6881945133209229
3677,9,0.6685124039649963
3678,8,0.6819441318511963
3679,9,0.6739896535873413
3680,9,0.6653932332992554
3681,10,0.6756100654602051
3682,7,0.6778902411460876
3683,8,0.6717204451560974
3684,11,0.6579278707504272
3685,10,0.6671442985534668
3686,8,0.6816523671150208
3687,10,0.670673131942749
3688,7,0.6874133944511414
3689,9,0.6750017404556274
3690,7,0.6818683743476868
3691,10,0.66501784324646
3692,9,0.6731275916099548
3693,7,0.6878853440284729
3694,9,0.6807716488838196
3695,10,0.683236837387085
3696,9,0.6632907390594482
3697,8,0.6791905164718628
3698,9,0.6723765730857849
3699,8,0.6712249517440796
3700,9,0.6718111634254456
3701,8,0.6820446848869324
3702,8,0.6743401288986206
3703,9,0.6591765880584717
3704,8,0.6706312298774719
3705,8,0.6772708892822266
3706,8,0.6673816442489624
3707,8,0.696058988571167
3708,12,0.6484728455543518
